kode_paket,nama_paket,LPSE,Nama_Peserta,Alasan,Skor_Teknis,Harga_Terkoreksi,Skor_Akhir
4814198,Perencanaan Teknis Peningkatan Jalan Dusun Kuyung Kec. Muara Wis,LPSE KABUPATEN KUTAI KARTANEGARA,CV. PRIMA JAYA KONSULTAN,Tidak Menghadiri Pembuktian,,0,
4814198,Perencanaan Teknis Peningkatan Jalan Dusun Kuyung Kec. Muara Wis,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARISTA GEMILANG KONSULINDO,Tidak Menghadiri Pembuktian,,0,
4814198,Perencanaan Teknis Peningkatan Jalan Dusun Kuyung Kec. Muara Wis,LPSE KABUPATEN KUTAI KARTANEGARA,CITRA KONSTRUKSI,Tidak Menghadiri Pembuktian,,0,
4814198,Perencanaan Teknis Peningkatan Jalan Dusun Kuyung Kec. Muara Wis,LPSE KABUPATEN KUTAI KARTANEGARA,CV. RASYA ALBAR CONSULTANT,Tidak Menghadiri Pembuktian,,0,
4814198,Perencanaan Teknis Peningkatan Jalan Dusun Kuyung Kec. Muara Wis,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Pancuran Rejeki Jaya,Tidak Menghadiri Pembuktian,,0,
4814198,Perencanaan Teknis Peningkatan Jalan Dusun Kuyung Kec. Muara Wis,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ASA DESAIN,Tidak Menghadiri Pembuktian,,0,
4814198,Perencanaan Teknis Peningkatan Jalan Dusun Kuyung Kec. Muara Wis,LPSE KABUPATEN KUTAI KARTANEGARA,CV. JEVA UTAMA KONSULINDO,Tidak Menghadiri Pembuktian,,0,
4814198,Perencanaan Teknis Peningkatan Jalan Dusun Kuyung Kec. Muara Wis,LPSE KABUPATEN KUTAI KARTANEGARA,CV.Trikarya Utama,Tidak Menghadiri Pembuktian,,0,
4814198,Perencanaan Teknis Peningkatan Jalan Dusun Kuyung Kec. Muara Wis,LPSE KABUPATEN KUTAI KARTANEGARA,cv. aplikasi utama,Tidak Menghadiri Pembuktian,,0,
4814198,Perencanaan Teknis Peningkatan Jalan Dusun Kuyung Kec. Muara Wis,LPSE KABUPATEN KUTAI KARTANEGARA,CV. CITRA NUSANTARA JAYA,Tidak Menghadiri Pembuktian,,0,
4814198,Perencanaan Teknis Peningkatan Jalan Dusun Kuyung Kec. Muara Wis,LPSE KABUPATEN KUTAI KARTANEGARA,CV. ARISTA MANDIRI UTAMA KONSULTAN,Tidak Menghadiri Pembuktian,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,CV. MATRIX CONSULTANT,Pemenang,"72,83",104500000,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,Ri N Ra Artha Karya,LULUS (TETAPI TIDAK MASUK DAFTAR PENDEK),,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,CV. AKASAKA TEKNIKA CONSULTANT,SBU TIDAK SESUAI DENGAN YANG DI PERSYARATKAN,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,CV. Sawi Mahakam Consultant,SBU TIDAK SESUAI DENGAN YANG DI PERSYARATKAN,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,PT.CIDIACH KARYA NUSANTARA,Bukan Pemenang,"63,45",104770000,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,CV. VISTAPLAN'79 CONSULTANT,Bukan Pemenang,"64,2",105050000,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARCHEAS,Tidak mengupload dokumen penawaran,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,PT. LAMIN CIPTA,Tidak mengupload dokumen penawaran,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,PT. TEKNIKAL GLOBAL KONSULTAN,TIDAK MENGHADIRI PEMBUKTIAN KUALIFIKASI,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,TEKNIKA KARYA KONSULTAN,TIDAK MENGHADIRI PEMBUKTIAN KUALIFIKASI,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,PT. SARANA DIAN PERSADA,Tidak Menghadiri Pembuktian,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,PT. INTIMULYA MULTIKENCANA,Tidak Menghadiri Pembuktian,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,Maju Bersama Bangsa,Tidak Menghadiri Pembuktian,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,CV. RASYA ALBAR CONSULTANT,Tidak Menghadiri Pembuktian,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,CV. PRIMA JAYA KONSULTAN,Tidak Menghadiri Pembuktian,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,CV. WAHANA CAHAYA KONSULTAN,Tidak Menghadiri Pembuktian,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BRAMUDA SINERGY,Tidak Menghadiri Pembuktian,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARISTA GEMILANG KONSULINDO,Tidak Menghadiri Pembuktian,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ASA DESAIN,Tidak Menghadiri Pembuktian,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,CV. JEVA UTAMA KONSULINDO,Tidak Menghadiri Pembuktian,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,CV. Cremona Teknik Consultant,Tidak Menghadiri Pembuktian,,0,
4807198,Perencanaan Teknis Penurapan Beton Penahan Sampah dan Kolam Lindi,LPSE KABUPATEN KUTAI KARTANEGARA,CV. HERDA RIPTA LOKA,Tidak Menghadiri Pembuktian,,0,
4773198,Perencanaan Teknis Normalisasi dan Pembuatan Checkdam Sungai Keliran Kecamatan Kenohan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. PATOYA INDAH,Pemenang,"88,2",70840000,
4773198,Perencanaan Teknis Normalisasi dan Pembuatan Checkdam Sungai Keliran Kecamatan Kenohan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. Sakti Jaya Consultant,Bukan Pemenang,"81,66",71472500,
4773198,Perencanaan Teknis Normalisasi dan Pembuatan Checkdam Sungai Keliran Kecamatan Kenohan,LPSE KABUPATEN KUTAI KARTANEGARA,RIMA CIPTA CONSULTANT ( RCC ),Gugur/Tidak menyampaikan penawaran Teknis,,0,
4773198,Perencanaan Teknis Normalisasi dan Pembuatan Checkdam Sungai Keliran Kecamatan Kenohan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. DEKON,Gugur/Tidak menyampaikan penawaran Teknis,,0,
4773198,Perencanaan Teknis Normalisasi dan Pembuatan Checkdam Sungai Keliran Kecamatan Kenohan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. Enggang Cipta Consultant,Gugur/Tidak menyampaikan penawaran Teknis,,0,
4773198,Perencanaan Teknis Normalisasi dan Pembuatan Checkdam Sungai Keliran Kecamatan Kenohan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. Pilar Nusantara Consultant,Lulus tidak diundang,,0,
4773198,Perencanaan Teknis Normalisasi dan Pembuatan Checkdam Sungai Keliran Kecamatan Kenohan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARISTA GEMILANG KONSULINDO,Tidak hadir pembuktian kualifikasi,,0,
4773198,Perencanaan Teknis Normalisasi dan Pembuatan Checkdam Sungai Keliran Kecamatan Kenohan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. RASYA ALBAR CONSULTANT,Tidak hadir pembuktian kualifikasi,,0,
4773198,Perencanaan Teknis Normalisasi dan Pembuatan Checkdam Sungai Keliran Kecamatan Kenohan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. FASADE UTAMA,Tidak Menghadiri Pembuktian,,0,
4773198,Perencanaan Teknis Normalisasi dan Pembuatan Checkdam Sungai Keliran Kecamatan Kenohan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BRAMUDA SINERGY,Tidak Menghadiri Pembuktian,,0,
4773198,Perencanaan Teknis Normalisasi dan Pembuatan Checkdam Sungai Keliran Kecamatan Kenohan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. INTIMULYA MULTIKENCANA,Tidak Menghadiri Pembuktian,,0,
4773198,Perencanaan Teknis Normalisasi dan Pembuatan Checkdam Sungai Keliran Kecamatan Kenohan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. Cremona Teknik Consultant,Tidak Menghadiri Pembuktian,,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,CV. GLOTUS KONSULTAN,Pemenang,"78,45",92950000,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,CV. MUTIARA KARYA CONSULTANT,TIDAK HADIR PEMBUKTIAN KUALIFIKASI,,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,CV. JALA SAKTI,TIDAK DIUNDANG PEMBUKTIAN KUALIFIKASI (PAJAK BULAN APRIL TIDAK DICANTUMKAN PADA DATA KUALIFIKASI),,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,CV. NUSA PRATAMA,TIDAK DIUNDANG PEMBUKTIAN KUALIFIKASI (IUJK DAN SITU TELAH HABIS MASA BERLAKUNYA),,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARISTA GEMILANG KONSULINDO,TIDAK DIUNDANG PEMBUKTIAN KUALIFIKASI (PAJAK BULAN APRIL TIDAK DICANTUMKAN PADA DATA KUALIFIKASI),,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,TEKNIKA KARYA KONSULTAN,Bukan Pemenang,"63,33",95810000,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,JASA PRIBHUNI,TIDAK DIUNDANG PEMBUKTIAN KUALIFIKASI (SBU TELAH HABIS MASA BERLAKUNYA),,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MUARA CONSULT,Bukan Pemenang,,96380000,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,CV. FASADE UTAMA,Bukan Pemenang,"63,38",91980000,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,CV. MILANA CONSULTANT,Bukan Pemenang,,90880000,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,Ri N Ra Artha Karya,TIDAK HADIR PEMBUKTIAN KUALIFIKASI,,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,CV. Sawi Mahakam Consultant,TIDAK HADIR PEMBUKTIAN KUALIFIKASI,,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,CV. AKASAKA TEKNIKA CONSULTANT,TIDAK HADIR PEMBUKTIAN KUALIFIKASI,,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,CV. PORTAL CONSULTANT,Tidak Menghadiri Pembuktian,,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BINA SARANA EKATAMA,Tidak Menghadiri Pembuktian,,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ASA DESAIN,Tidak Menghadiri Pembuktian,,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,CV.Trikarya Utama,Tidak Menghadiri Pembuktian,,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,CV. PATOYA INDAH,Tidak Menghadiri Pembuktian,,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,CV. HERDA RIPTA LOKA,Tidak Menghadiri Pembuktian,,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,CV. ERA TEKNIK CONSULTANT,Tidak Menghadiri Pembuktian,,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,PT. AGRO TEKNIK KONSULTAMA,Tidak Menghadiri Pembuktian,,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Multi Kharisma Guna Karya,Tidak Menghadiri Pembuktian,,0,
4784198,Pengawasan Lanjutan Pembangunan Gedung Kantor ,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Mitrakawasa Konsulindo,Tidak Menghadiri Pembuktian,,0,
4783198,Pengawasan Teknis Lanjutan Rehabilitasi Total SDN 006 Kec. Loa Janan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. CATUR KARYA,Pemenang,"88,75",93350000,
4783198,Pengawasan Teknis Lanjutan Rehabilitasi Total SDN 006 Kec. Loa Janan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. JALA SAKTI,"Tidak Memasukan Dokumen Penawan Administrasi, Teknis dan BiayaLulus/Diundang Daftar Pendek",,0,
4783198,Pengawasan Teknis Lanjutan Rehabilitasi Total SDN 006 Kec. Loa Janan,LPSE KABUPATEN KUTAI KARTANEGARA,cv. aplikasi utama,Dokumen Penawaran Administrasi Tidak Sesuai Dengan Dokumen LelangLulus/Diundang Daftar Pendek,,0,
4783198,Pengawasan Teknis Lanjutan Rehabilitasi Total SDN 006 Kec. Loa Janan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. MUTIARA KARYA CONSULTANT,Tidak hadir Pembuktian Kualifikasi,,0,
4783198,Pengawasan Teknis Lanjutan Rehabilitasi Total SDN 006 Kec. Loa Janan,LPSE KABUPATEN KUTAI KARTANEGARA,PT.TEKNIK EKSAKTA,Dokumen Penawaran Administrasi Tidak Sesuai Dengan Dokumen LelangLulus/Diundang Daftar Pendek,,0,
4783198,Pengawasan Teknis Lanjutan Rehabilitasi Total SDN 006 Kec. Loa Janan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. DARMA CITRA UTAMA,Tidak Menghadiri Pembuktian,,0,
4783198,Pengawasan Teknis Lanjutan Rehabilitasi Total SDN 006 Kec. Loa Janan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. CITA CIPTA CITRA CENDIKIA,Tidak Menghadiri Pembuktian,,0,
4783198,Pengawasan Teknis Lanjutan Rehabilitasi Total SDN 006 Kec. Loa Janan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. CAINAWA,Tidak Menghadiri Pembuktian,,0,
4783198,Pengawasan Teknis Lanjutan Rehabilitasi Total SDN 006 Kec. Loa Janan,LPSE KABUPATEN KUTAI KARTANEGARA,CV.Trikarya Utama,Tidak Menghadiri Pembuktian,,0,
4783198,Pengawasan Teknis Lanjutan Rehabilitasi Total SDN 006 Kec. Loa Janan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. NUSA PRATAMA,Tidak Menghadiri Pembuktian,,0,
4783198,Pengawasan Teknis Lanjutan Rehabilitasi Total SDN 006 Kec. Loa Janan,LPSE KABUPATEN KUTAI KARTANEGARA,TEKNIKA KARYA KONSULTAN,Tidak Menghadiri Pembuktian,,0,
4783198,Pengawasan Teknis Lanjutan Rehabilitasi Total SDN 006 Kec. Loa Janan,LPSE KABUPATEN KUTAI KARTANEGARA,CV.ALFARES ANUGRAH CONSULT,Tidak Menghadiri Pembuktian,,0,
4783198,Pengawasan Teknis Lanjutan Rehabilitasi Total SDN 006 Kec. Loa Janan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARISTA GEMILANG KONSULINDO,Tidak Menghadiri Pembuktian,,0,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,CV. VISTAPLAN'79 CONSULTANT,Pemenang,"67,64",111100000,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,PT.CIDIACH KARYA NUSANTARA,Bukan Pemenang,"57,99",112145000,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,CV. Sakti Jaya Consultant,Tidak menghadiri pembuktian kualifikasi,,0,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,cv. aplikasi utama,Gugur administrasi,,0,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,CV.Trikarya Utama,Tidak menghadiri pembuktian kualifikasi,,0,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,CV. MATRIX CONSULTANT,Tidak Menghadiri Pembuktian,,0,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,CV. EXECUTIVE 04 CONSULTANT,Bukan Pemenang,"51,84",109208000,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,TEKNIKA KARYA KONSULTAN,Bukan Pemenang,"27,52",110055000,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,CV. UNITED 07 CONSULTANT,Bukan Pemenang,"52,24",110803000,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,CV. CITA CIPTA CITRA CENDIKIA,Tidak Menghadiri Pembuktian,,0,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,TENGKONINDO TEKNIK GEOSPASIAL,Tidak Menghadiri Pembuktian,,0,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,CV. APO KHAYAN CONSULTANT,Tidak Menghadiri Pembuktian,,0,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,CV. RASYA ALBAR CONSULTANT,Tidak Menghadiri Pembuktian,,0,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,CV. Sawi Mahakam Consultant,Tidak Menghadiri Pembuktian,,0,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,CV. MUTIARA KARYA CONSULTANT,Tidak Menghadiri Pembuktian,,0,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARISTA GEMILANG KONSULINDO,Tidak Menghadiri Pembuktian,,0,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,PT. CAINAWA,Tidak Menghadiri Pembuktian,,0,
4696198,Pengawasan Teknis Lanjutan Peningkatan Jalan Mangkurawang- Rapak Lambur,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BINTANG TIRTA PRATAMA,Tidak Menghadiri Pembuktian,,0,
4760198,"Perencanaan Teknis Pemagaran, Penataan Taman, Landscaping Keliling Puskesmas Rapak Mahang",LPSE KABUPATEN KUTAI KARTANEGARA,CV. VISTAPLAN'79 CONSULTANT,Pemenang,"67,53",82225000,
4760198,"Perencanaan Teknis Pemagaran, Penataan Taman, Landscaping Keliling Puskesmas Rapak Mahang",LPSE KABUPATEN KUTAI KARTANEGARA,CV. JALA SAKTI,Lulus tetapi hanya maksimal 5 Penyedia yang diundang untuk daftar pendek untuk seleksi sederhana (sesuai dengan urutan terbaik),,0,
4760198,"Perencanaan Teknis Pemagaran, Penataan Taman, Landscaping Keliling Puskesmas Rapak Mahang",LPSE KABUPATEN KUTAI KARTANEGARA,CV. MATRIX CONSULTANT,Lulus tetapi hanya maksimal 5 Penyedia yang diundang untuk daftar pendek untuk seleksi sederhana (sesuai dengan urutan terbaik),,0,
4760198,"Perencanaan Teknis Pemagaran, Penataan Taman, Landscaping Keliling Puskesmas Rapak Mahang",LPSE KABUPATEN KUTAI KARTANEGARA,PT.CIDIACH KARYA NUSANTARA,Bukan Pemenang,"58,65",83050000,
4760198,"Perencanaan Teknis Pemagaran, Penataan Taman, Landscaping Keliling Puskesmas Rapak Mahang",LPSE KABUPATEN KUTAI KARTANEGARA,"ARDHIA ASRI, CV",Lulus tetapi hanya maksimal 5 Penyedia yang diundang untuk daftar pendek untuk seleksi sederhana (sesuai dengan urutan terbaik),,0,
4760198,"Perencanaan Teknis Pemagaran, Penataan Taman, Landscaping Keliling Puskesmas Rapak Mahang",LPSE KABUPATEN KUTAI KARTANEGARA,TEKNIKA KARYA KONSULTAN,Bukan Pemenang,"41,89",80080000,
4760198,"Perencanaan Teknis Pemagaran, Penataan Taman, Landscaping Keliling Puskesmas Rapak Mahang",LPSE KABUPATEN KUTAI KARTANEGARA,CV. ASIPLANT CONSULTANT,Lulus tetapi hanya maksimal 5 Penyedia yang diundang untuk daftar pendek untuk seleksi sederhana (sesuai dengan urutan terbaik),,0,
4760198,"Perencanaan Teknis Pemagaran, Penataan Taman, Landscaping Keliling Puskesmas Rapak Mahang",LPSE KABUPATEN KUTAI KARTANEGARA,CV. WAHANA BHAKTI CONSULTANT,Tidak melampirkan - Rincian Biaya Langsung Non PersonilMasuk Daftar Pendek,,0,
4760198,"Perencanaan Teknis Pemagaran, Penataan Taman, Landscaping Keliling Puskesmas Rapak Mahang",LPSE KABUPATEN KUTAI KARTANEGARA,CV. Citra Kalimantan,Lulus tetapi hanya maksimal 5 Penyedia yang diundang untuk daftar pendek untuk seleksi sederhana (sesuai dengan urutan terbaik),,0,
4760198,"Perencanaan Teknis Pemagaran, Penataan Taman, Landscaping Keliling Puskesmas Rapak Mahang",LPSE KABUPATEN KUTAI KARTANEGARA,PT.ASRI ADYATAMA,Lulus tetapi hanya maksimal 5 Penyedia yang diundang untuk daftar pendek untuk seleksi sederhana (sesuai dengan urutan terbaik),,0,
4760198,"Perencanaan Teknis Pemagaran, Penataan Taman, Landscaping Keliling Puskesmas Rapak Mahang",LPSE KABUPATEN KUTAI KARTANEGARA,PT. WINAGUNA SARANA TEKNIK,"Tidak memasukkan/meng-upload dokumen Penawaran Administrasi, Teknis dan HargaMasuk Daftar Pendek",,0,
4760198,"Perencanaan Teknis Pemagaran, Penataan Taman, Landscaping Keliling Puskesmas Rapak Mahang",LPSE KABUPATEN KUTAI KARTANEGARA,PT. GENTA PERTIWI KONSULTAN,Tidak lulus Administrasi : SBU Masa berlakunya habis di Tabel Isian kualifikasi,,0,
4760198,"Perencanaan Teknis Pemagaran, Penataan Taman, Landscaping Keliling Puskesmas Rapak Mahang",LPSE KABUPATEN KUTAI KARTANEGARA,PT. ASA DESAIN,Tidak Menghadiri Pembuktian,,0,
4760198,"Perencanaan Teknis Pemagaran, Penataan Taman, Landscaping Keliling Puskesmas Rapak Mahang",LPSE KABUPATEN KUTAI KARTANEGARA,CV. EXECUTIVE 04 CONSULTANT,Tidak Menghadiri Pembuktian,,0,
4760198,"Perencanaan Teknis Pemagaran, Penataan Taman, Landscaping Keliling Puskesmas Rapak Mahang",LPSE KABUPATEN KUTAI KARTANEGARA,CV. APO KHAYAN CONSULTANT,Tidak Menghadiri Pembuktian,,0,
4760198,"Perencanaan Teknis Pemagaran, Penataan Taman, Landscaping Keliling Puskesmas Rapak Mahang",LPSE KABUPATEN KUTAI KARTANEGARA,CV. EMWE BERSAUDARA,Tidak Menghadiri Pembuktian,,0,
4760198,"Perencanaan Teknis Pemagaran, Penataan Taman, Landscaping Keliling Puskesmas Rapak Mahang",LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARISTA GEMILANG KONSULINDO,Tidak Menghadiri Pembuktian,,0,
4759198,Review Perencanaan Teknis Pembangunan Puskesmas Muara Badak (Lanjutan),LPSE KABUPATEN KUTAI KARTANEGARA,PT. WINAGUNA SARANA TEKNIK,Pemenang,"73,32",169180000,
4759198,Review Perencanaan Teknis Pembangunan Puskesmas Muara Badak (Lanjutan),LPSE KABUPATEN KUTAI KARTANEGARA,PT.CIDIACH KARYA NUSANTARA,Bukan Pemenang,"68,52",172920000,
4759198,Review Perencanaan Teknis Pembangunan Puskesmas Muara Badak (Lanjutan),LPSE KABUPATEN KUTAI KARTANEGARA,CV. PRABUANA ENGINEER CONSULTANT,Bukan Pemenang,"71,39",173635000,
4759198,Review Perencanaan Teknis Pembangunan Puskesmas Muara Badak (Lanjutan),LPSE KABUPATEN KUTAI KARTANEGARA,CV.PUSAKA DIGJAYA,Lulus tetapi hanya maksimal 5 Penyedia yang diundang untuk daftar pendek untuk seleksi sederhana (sesuai dengan urutan terbaik),,0,
4759198,Review Perencanaan Teknis Pembangunan Puskesmas Muara Badak (Lanjutan),LPSE KABUPATEN KUTAI KARTANEGARA,CV. MATRIX CONSULTANT,Lulus tetapi hanya maksimal 5 Penyedia yang diundang untuk daftar pendek untuk seleksi sederhana (sesuai dengan urutan terbaik),,0,
